genre_ids,id,title,original_language,popularity,release_date,vote_average,vote_count,release_year,decade,genre
28,11808,U.S. Marshals,en,4.9306,1998-03-06,6.541,1838,1998.0,1990,Action
53,1533222,Past Life,en,4.9303,2026-03-20,6.3,3,2026.0,2020,Thriller
12,8676,Fool's Gold,en,4.9297,2008-02-07,5.795,1616,2008.0,2000,Adventure
10749,8676,Fool's Gold,en,4.9297,2008-02-07,5.795,1616,2008.0,2000,Romance
35,8676,Fool's Gold,en,4.9297,2008-02-07,5.795,1616,2008.0,2000,Comedy
35,1094138,Jackpot!,en,4.9295,2024-08-13,6.364,816,2024.0,2020,Comedy
28,1094138,Jackpot!,en,4.9295,2024-08-13,6.364,816,2024.0,2020,Action
18,1318895,KM 100,pt,4.929,2024-08-22,9.5,2,2024.0,2020,Drama
27,1231828,The Witch. Revenge,uk,4.9285,2024-08-22,6.7,39,2024.0,2020,Horror
14,1231828,The Witch. Revenge,uk,4.9285,2024-08-22,6.7,39,2024.0,2020,Fantasy
10752,1231828,The Witch. Revenge,uk,4.9285,2024-08-22,6.7,39,2024.0,2020,War
18,1231828,The Witch. Revenge,uk,4.9285,2024-08-22,6.7,39,2024.0,2020,Drama
35,333144,Dunaparti randevú,hu,6.1355,1936-03-28,5.25,4,1936.0,1930,Comedy
35,654299,Out of the Clear Blue Sky,es,4.4904,2019-12-24,8.276,388,2019.0,2010,Comedy
18,654299,Out of the Clear Blue Sky,es,4.4904,2019-12-24,8.276,388,2019.0,2010,Drama
10402,654299,Out of the Clear Blue Sky,es,4.4904,2019-12-24,8.276,388,2019.0,2010,Music
,452512,Estados da Matéria,en,4.1338,2005-01-01,5.0,3,2005.0,2000,
18,668829,Have You Forgotten What We Used to Play?,ru,4.5437,2010-09-24,2.0,3,2010.0,2010,Drama
35,338958,Disenchanted,en,4.927,2022-11-18,6.665,1193,2022.0,2020,Comedy
10751,338958,Disenchanted,en,4.927,2022-11-18,6.665,1193,2022.0,2020,Family
14,338958,Disenchanted,en,4.927,2022-11-18,6.665,1193,2022.0,2020,Fantasy
80,372343,The Snowman,en,4.8261,2017-08-24,5.216,2398,2017.0,2010,Crime
53,372343,The Snowman,en,4.8261,2017-08-24,5.216,2398,2017.0,2010,Thriller
9648,372343,The Snowman,en,4.8261,2017-08-24,5.216,2398,2017.0,2010,Mystery
27,372343,The Snowman,en,4.8261,2017-08-24,5.216,2398,2017.0,2010,Horror
10749,427175,My Brother's Wife 2,ko,3.2086,2016-08-31,3.7,3,2016.0,2010,Romance
10751,427175,My Brother's Wife 2,ko,3.2086,2016-08-31,3.7,3,2016.0,2010,Family
18,427175,My Brother's Wife 2,ko,3.2086,2016-08-31,3.7,3,2016.0,2010,Drama
36,701612,I'm An Actress,ru,5.7944,1980-12-01,4.5,4,1980.0,1980,History
18,701612,I'm An Actress,ru,5.7944,1980-12-01,4.5,4,1980.0,1980,Drama
35,11069,Tremors 2: Aftershocks,en,4.8975,1996-04-09,6.352,1082,1996.0,1990,Comedy
27,11069,Tremors 2: Aftershocks,en,4.8975,1996-04-09,6.352,1082,1996.0,1990,Horror
878,11069,Tremors 2: Aftershocks,en,4.8975,1996-04-09,6.352,1082,1996.0,1990,Science Fiction
28,96,Beverly Hills Cop II,en,4.9945,1987-05-18,6.533,2862,1987.0,1980,Action
35,96,Beverly Hills Cop II,en,4.9945,1987-05-18,6.533,2862,1987.0,1980,Comedy
80,96,Beverly Hills Cop II,en,4.9945,1987-05-18,6.533,2862,1987.0,1980,Crime
18,1168719,Silent Friend,de,4.6069,2026-01-15,6.974,38,2026.0,2020,Drama
35,10312,Patch Adams,en,4.8624,1998-12-25,7.316,3478,1998.0,1990,Comedy
18,10312,Patch Adams,en,4.8624,1998-12-25,7.316,3478,1998.0,1990,Drama
18,286326,"A Primeira Missa ou Tristes Tropeços, Enganos e Urucum",pt,3.9219,2014-10-16,2.0,2,2014.0,2010,Drama
35,286326,"A Primeira Missa ou Tristes Tropeços, Enganos e Urucum",pt,3.9219,2014-10-16,2.0,2,2014.0,2010,Comedy
18,2288,Closer,en,4.5708,2004-12-03,6.831,3772,2004.0,2000,Drama
10749,2288,Closer,en,4.5708,2004-12-03,6.831,3772,2004.0,2000,Romance
14,1253000,Deathstalker,en,3.934,2025-10-10,6.0,78,2025.0,2020,Fantasy
28,1253000,Deathstalker,en,3.934,2025-10-10,6.0,78,2025.0,2020,Action
12,1253000,Deathstalker,en,3.934,2025-10-10,6.0,78,2025.0,2020,Adventure
16,1155089,Justice League: Crisis on Infinite Earths Part One,en,4.7188,2024-01-08,7.251,413,2024.0,2020,Animation
878,1155089,Justice League: Crisis on Infinite Earths Part One,en,4.7188,2024-01-08,7.251,413,2024.0,2020,Science Fiction
28,1155089,Justice League: Crisis on Infinite Earths Part One,en,4.7188,2024-01-08,7.251,413,2024.0,2020,Action
18,619509,A Bizarre Romance - Rural Decameron,hu,4.233,2002-05-30,9.0,1,2002.0,2000,Drama
80,483,Wild at Heart,en,4.4771,1990-08-17,7.032,1936,1990.0,1990,Crime
53,483,Wild at Heart,en,4.4771,1990-08-17,7.032,1936,1990.0,1990,Thriller
10749,483,Wild at Heart,en,4.4771,1990-08-17,7.032,1936,1990.0,1990,Romance
18,180863,T2 Trainspotting,en,3.9521,2017-01-27,6.936,3386,2017.0,2010,Drama
35,180863,T2 Trainspotting,en,3.9521,2017-01-27,6.936,3386,2017.0,2010,Comedy
80,180863,T2 Trainspotting,en,3.9521,2017-01-27,6.936,3386,2017.0,2010,Crime
35,11185,"See No Evil, Hear No Evil",en,4.5829,1989-05-12,6.767,1093,1989.0,1980,Comedy
80,11185,"See No Evil, Hear No Evil",en,4.5829,1989-05-12,6.767,1093,1989.0,1980,Crime
28,2114,Final Fantasy: The Spirits Within,en,4.2762,2001-07-02,6.204,1624,2001.0,2000,Action
12,2114,Final Fantasy: The Spirits Within,en,4.2762,2001-07-02,6.204,1624,2001.0,2000,Adventure
16,2114,Final Fantasy: The Spirits Within,en,4.2762,2001-07-02,6.204,1624,2001.0,2000,Animation
14,2114,Final Fantasy: The Spirits Within,en,4.2762,2001-07-02,6.204,1624,2001.0,2000,Fantasy
878,2114,Final Fantasy: The Spirits Within,en,4.2762,2001-07-02,6.204,1624,2001.0,2000,Science Fiction
27,1495638,The Caretaker,en,4.3337,2026-03-07,7.0,7,2026.0,2020,Horror
53,1495638,The Caretaker,en,4.3337,2026-03-07,7.0,7,2026.0,2020,Thriller
53,1145758,Birder,en,4.6091,2023-08-11,4.833,9,2023.0,2020,Thriller
18,1145758,Birder,en,4.6091,2023-08-11,4.833,9,2023.0,2020,Drama
18,306637,Darah Muda,en,4.9111,1963-01-01,7.0,1,1963.0,1960,Drama
18,260253,The Airship,es,4.9108,1994-07-22,5.45,10,1994.0,1990,Drama
36,260253,The Airship,es,4.9108,1994-07-22,5.45,10,1994.0,1990,History
80,260253,The Airship,es,4.9108,1994-07-22,5.45,10,1994.0,1990,Crime
35,260253,The Airship,es,4.9108,1994-07-22,5.45,10,1994.0,1990,Comedy
35,129139,The To Do List,en,4.9108,2013-07-24,5.765,1102,2013.0,2010,Comedy
10749,129139,The To Do List,en,4.9108,2013-07-24,5.765,1102,2013.0,2010,Romance
18,41646,Good Boys,he,4.9104,2005-01-01,5.6,10,2005.0,2000,Drama
10749,41646,Good Boys,he,4.9104,2005-01-01,5.6,10,2005.0,2000,Romance
18,144069,The Corruption,it,4.9096,1986-04-17,5.151,43,1986.0,1980,Drama
10749,144069,The Corruption,it,4.9096,1986-04-17,5.151,43,1986.0,1980,Romance
18,481840,The Sisters S-Scandal,ko,4.9093,2017-08-03,5.7,17,2017.0,2010,Drama
10749,481840,The Sisters S-Scandal,ko,4.9093,2017-08-03,5.7,17,2017.0,2010,Romance
80,140378,Trilogy of Lust II,cn,4.9083,1996-10-29,4.933,15,1996.0,1990,Crime
27,140378,Trilogy of Lust II,cn,4.9083,1996-10-29,4.933,15,1996.0,1990,Horror
80,1632334,Kraken. The Black Book of Hours,es,5.2673,2026-04-24,6.1,7,2026.0,2020,Crime
53,1632334,Kraken. The Black Book of Hours,es,5.2673,2026-04-24,6.1,7,2026.0,2020,Thriller
9648,1632334,Kraken. The Black Book of Hours,es,5.2673,2026-04-24,6.1,7,2026.0,2020,Mystery
10402,509410,El Drogas: un día nada más,es,4.1933,2016-11-04,8.0,1,2016.0,2010,Music
18,11178,My Sassy Girl,ko,4.2583,2001-07-27,7.5,668,2001.0,2000,Drama
35,11178,My Sassy Girl,ko,4.2583,2001-07-27,7.5,668,2001.0,2000,Comedy
10749,11178,My Sassy Girl,ko,4.2583,2001-07-27,7.5,668,2001.0,2000,Romance
16,1359607,Miss Kobayashi's Dragon Maid: A lonely dragon wants to be loved,ja,4.6708,2025-06-27,8.901,71,2025.0,2020,Animation
35,1359607,Miss Kobayashi's Dragon Maid: A lonely dragon wants to be loved,ja,4.6708,2025-06-27,8.901,71,2025.0,2020,Comedy
14,1359607,Miss Kobayashi's Dragon Maid: A lonely dragon wants to be loved,ja,4.6708,2025-06-27,8.901,71,2025.0,2020,Fantasy
28,14362,Out for Justice,en,3.8549,1991-04-12,6.166,520,1991.0,1990,Action
80,14362,Out for Justice,en,3.8549,1991-04-12,6.166,520,1991.0,1990,Crime
18,14362,Out for Justice,en,3.8549,1991-04-12,6.166,520,1991.0,1990,Drama
53,14362,Out for Justice,en,3.8549,1991-04-12,6.166,520,1991.0,1990,Thriller
18,1444060,Happy People,hu,5.9856,2025-06-21,6.0,1,2025.0,2020,Drama
878,1444060,Happy People,hu,5.9856,2025-06-21,6.0,1,2025.0,2020,Science Fiction
80,82682,Gangster Squad,en,4.3521,2013-01-09,6.38,4286,2013.0,2010,Crime
18,82682,Gangster Squad,en,4.3521,2013-01-09,6.38,4286,2013.0,2010,Drama
28,82682,Gangster Squad,en,4.3521,2013-01-09,6.38,4286,2013.0,2010,Action
53,82682,Gangster Squad,en,4.3521,2013-01-09,6.38,4286,2013.0,2010,Thriller
12,10951,Gorgeous,cn,4.5641,1999-02-12,6.469,430,1999.0,1990,Adventure
28,10951,Gorgeous,cn,4.5641,1999-02-12,6.469,430,1999.0,1990,Action
35,10951,Gorgeous,cn,4.5641,1999-02-12,6.469,430,1999.0,1990,Comedy
10749,10951,Gorgeous,cn,4.5641,1999-02-12,6.469,430,1999.0,1990,Romance
28,1257960,Sikandar,hi,4.0564,2025-03-29,4.9,68,2025.0,2020,Action
18,1257960,Sikandar,hi,4.0564,2025-03-29,4.9,68,2025.0,2020,Drama
16,10715,Looney Tunes: Back in Action,en,4.5225,2003-11-14,6.4,1624,2003.0,2000,Animation
35,10715,Looney Tunes: Back in Action,en,4.5225,2003-11-14,6.4,1624,2003.0,2000,Comedy
10751,10715,Looney Tunes: Back in Action,en,4.5225,2003-11-14,6.4,1624,2003.0,2000,Family
,284075,The Girl from Distant River,ru,4.7191,1928-05-15,4.5,2,1928.0,1920,
18,381150,Chaotic Love Poems,id,4.1379,2016-02-04,6.0,6,2016.0,2010,Drama
35,381150,Chaotic Love Poems,id,4.1379,2016-02-04,6.0,6,2016.0,2010,Comedy
10749,381150,Chaotic Love Poems,id,4.1379,2016-02-04,6.0,6,2016.0,2010,Romance
18,723562,Actresses: Sex Audition,ko,4.9041,2020-07-03,5.75,4,2020.0,2020,Drama
18,388276,The Summer of Miss Forbes,es,4.9039,1989-03-03,4.0,4,1989.0,1980,Drama
10751,770254,Back to the Outback,en,4.9034,2021-12-03,7.599,790,2021.0,2020,Family
16,770254,Back to the Outback,en,4.9034,2021-12-03,7.599,790,2021.0,2020,Animation
12,770254,Back to the Outback,en,4.9034,2021-12-03,7.599,790,2021.0,2020,Adventure
35,770254,Back to the Outback,en,4.9034,2021-12-03,7.599,790,2021.0,2020,Comedy
878,1547301,Prompt,en,4.9023,2025-12-05,5.818,11,2025.0,2020,Science Fiction
53,1547301,Prompt,en,4.9023,2025-12-05,5.818,11,2025.0,2020,Thriller
10749,710356,2 Hearts,en,4.9022,2020-10-16,7.246,651,2020.0,2020,Romance
18,710356,2 Hearts,en,4.9022,2020-10-16,7.246,651,2020.0,2020,Drama
10402,581116,El extraño del pelo largo,es,4.9011,1970-03-05,7.5,2,1970.0,1970,Music
35,581116,El extraño del pelo largo,es,4.9011,1970-03-05,7.5,2,1970.0,1970,Comedy
35,2665,Airplane II: The Sequel,en,4.9006,1982-12-10,6.1,1284,1982.0,1980,Comedy
18,46705,Blue Valentine,en,4.9005,2010-12-26,6.969,3563,2010.0,2010,Drama
10749,46705,Blue Valentine,en,4.9005,2010-12-26,6.969,3563,2010.0,2010,Romance
28,47964,A Good Day to Die Hard,en,4.9,2013-02-06,5.329,6810,2013.0,2010,Action
53,47964,A Good Day to Die Hard,en,4.9,2013-02-06,5.329,6810,2013.0,2010,Thriller
27,539649,The Lie,en,4.8998,2018-09-13,6.357,799,2018.0,2010,Horror
9648,539649,The Lie,en,4.8998,2018-09-13,6.357,799,2018.0,2010,Mystery
53,539649,The Lie,en,4.8998,2018-09-13,6.357,799,2018.0,2010,Thriller
18,1169084,Astro Frequência,pt,5.3894,2023-10-26,10.0,1,2023.0,2020,Drama
80,90934,The Underground Banker,cn,4.4244,1994-01-22,5.786,14,1994.0,1990,Crime
53,90934,The Underground Banker,cn,4.4244,1994-01-22,5.786,14,1994.0,1990,Thriller
35,90934,The Underground Banker,cn,4.4244,1994-01-22,5.786,14,1994.0,1990,Comedy
28,4515,Lions for Lambs,en,4.5973,2007-10-22,6.012,840,2007.0,2000,Action
12,4515,Lions for Lambs,en,4.5973,2007-10-22,6.012,840,2007.0,2000,Adventure
18,4515,Lions for Lambs,en,4.5973,2007-10-22,6.012,840,2007.0,2000,Drama
36,4515,Lions for Lambs,en,4.5973,2007-10-22,6.012,840,2007.0,2000,History
35,357458,Young Mother: What's Wrong With My Age?,ko,3.7944,2015-04-30,5.4,5,2015.0,2010,Comedy
10749,357458,Young Mother: What's Wrong With My Age?,ko,3.7944,2015-04-30,5.4,5,2015.0,2010,Romance
28,75674,Act of Valor,en,4.5915,2012-02-24,6.555,1272,2012.0,2010,Action
53,75674,Act of Valor,en,4.5915,2012-02-24,6.555,1272,2012.0,2010,Thriller
10752,75674,Act of Valor,en,4.5915,2012-02-24,6.555,1272,2012.0,2010,War
12,6878,Homeward Bound: The Incredible Journey,en,4.1211,1993-02-03,6.992,1132,1993.0,1990,Adventure
35,6878,Homeward Bound: The Incredible Journey,en,4.1211,1993-02-03,6.992,1132,1993.0,1990,Comedy
10751,6878,Homeward Bound: The Incredible Journey,en,4.1211,1993-02-03,6.992,1132,1993.0,1990,Family
18,448841,Roller Coaster,en,4.9997,2008-10-02,6.5,2,2008.0,2000,Drama
35,448841,Roller Coaster,en,4.9997,2008-10-02,6.5,2,2008.0,2000,Comedy
,804219,The Journey,fr,5.0531,2021-12-17,3.0,1,2021.0,2020,
99,576017,For Sama,en,3.7478,2019-07-26,8.252,314,2019.0,2010,Documentary
10752,576017,For Sama,en,3.7478,2019-07-26,8.252,314,2019.0,2010,War
28,1595325,The Anacondas,en,4.5774,2025-12-19,4.6,7,2025.0,2020,Action
12,1595325,The Anacondas,en,4.5774,2025-12-19,4.6,7,2025.0,2020,Adventure
27,1595325,The Anacondas,en,4.5774,2025-12-19,4.6,7,2025.0,2020,Horror
16,1550797,Prep & Landing: The Snowball Protocol,en,4.5084,2025-11-27,6.956,34,2025.0,2020,Animation
35,1550797,Prep & Landing: The Snowball Protocol,en,4.5084,2025-11-27,6.956,34,2025.0,2020,Comedy
14,1550797,Prep & Landing: The Snowball Protocol,en,4.5084,2025-11-27,6.956,34,2025.0,2020,Fantasy
10751,1550797,Prep & Landing: The Snowball Protocol,en,4.5084,2025-11-27,6.956,34,2025.0,2020,Family
18,413337,Girl in the Box,en,4.8841,2016-09-10,6.709,163,2016.0,2010,Drama
10770,413337,Girl in the Box,en,4.8841,2016-09-10,6.709,163,2016.0,2010,TV Movie
18,587191,Kyrie Eleison,hy,5.4529,1997-04-01,7.667,3,1997.0,1990,Drama
18,535,Flashdance,en,4.7007,1983-04-14,6.491,1627,1983.0,1980,Drama
10749,535,Flashdance,en,4.7007,1983-04-14,6.491,1627,1983.0,1980,Romance
53,437,Cube 2: Hypercube,en,3.7647,2002-04-15,5.497,1643,2002.0,2000,Thriller
878,437,Cube 2: Hypercube,en,3.7647,2002-04-15,5.497,1643,2002.0,2000,Science Fiction
9648,437,Cube 2: Hypercube,en,3.7647,2002-04-15,5.497,1643,2002.0,2000,Mystery
18,1088602,Shanthi Appuram Nithya,ta,4.3923,2011-06-10,4.0,2,2011.0,2010,Drama
10749,1088602,Shanthi Appuram Nithya,ta,4.3923,2011-06-10,4.0,2,2011.0,2010,Romance
10749,869022,Sad Portraits,uk,4.4298,2021-08-06,10.0,1,2021.0,2020,Romance
,441931,Ángel del silencio,es,3.8604,1979-10-10,6.0,5,1979.0,1970,
9648,862552,The Ritual Killer,en,3.7757,2023-03-09,5.811,374,2023.0,2020,Mystery
53,862552,The Ritual Killer,en,3.7757,2023-03-09,5.811,374,2023.0,2020,Thriller
28,862552,The Ritual Killer,en,3.7757,2023-03-09,5.811,374,2023.0,2020,Action
18,862552,The Ritual Killer,en,3.7757,2023-03-09,5.811,374,2023.0,2020,Drama
,404054,Un corazón para dos,es,4.0846,1990-06-28,6.25,4,1990.0,1990,
36,1401281,The Testament of Ann Lee,en,4.5122,2025-12-25,6.354,168,2025.0,2020,History
18,1401281,The Testament of Ann Lee,en,4.5122,2025-12-25,6.354,168,2025.0,2020,Drama
10402,1401281,The Testament of Ann Lee,en,4.5122,2025-12-25,6.354,168,2025.0,2020,Music
99,360673,The Resolution,hu,4.8021,1972-09-19,10.0,1,1972.0,1970,Documentary
35,11846,Father of the Bride,en,4.5971,1991-12-20,6.479,1521,1991.0,1990,Comedy
10749,11846,Father of the Bride,en,4.5971,1991-12-20,6.479,1521,1991.0,1990,Romance
35,256427,No Problem,en,5.7825,2001-07-19,7.0,1,2001.0,2000,Comedy
18,256427,No Problem,en,5.7825,2001-07-19,7.0,1,2001.0,2000,Drama
18,273840,Twenty Hours,hu,5.1337,1965-03-11,5.9,8,1965.0,1960,Drama
53,1527004,All Shades of Temptation,uk,4.8919,2026-02-05,6.1,7,2026.0,2020,Thriller
10749,1527004,All Shades of Temptation,uk,4.8919,2026-02-05,6.1,7,2026.0,2020,Romance
35,1025872,All In,ru,4.7649,2019-12-26,6.8,2,2019.0,2010,Comedy
18,257280,Syukur 21,en,5.2589,2000-12-27,10.0,1,2000.0,2000,Drama
878,257280,Syukur 21,en,5.2589,2000-12-27,10.0,1,2000.0,2000,Science Fiction
18,886887,昆仑兄弟,zh,4.5498,2019-04-26,8.0,1,2019.0,2010,Drama
37,886887,昆仑兄弟,zh,4.5498,2019-04-26,8.0,1,2019.0,2010,Western
28,137409,Cold War,cn,4.3001,2012-11-08,6.7,199,2012.0,2010,Action
53,137409,Cold War,cn,4.3001,2012-11-08,6.7,199,2012.0,2010,Thriller
18,5902,A Bridge Too Far,en,4.2737,1977-06-15,7.199,951,1977.0,1970,Drama
36,5902,A Bridge Too Far,en,4.2737,1977-06-15,7.199,951,1977.0,1970,History
10752,5902,A Bridge Too Far,en,4.2737,1977-06-15,7.199,951,1977.0,1970,War
878,2067,Mission to Mars,en,3.8239,2000-03-10,6.039,1618,2000.0,2000,Science Fiction
12,2067,Mission to Mars,en,3.8239,2000-03-10,6.039,1618,2000.0,2000,Adventure
9648,2067,Mission to Mars,en,3.8239,2000-03-10,6.039,1618,2000.0,2000,Mystery
28,980026,The Promised Land,da,4.5052,2023-10-05,7.677,602,2023.0,2020,Action
18,980026,The Promised Land,da,4.5052,2023-10-05,7.677,602,2023.0,2020,Drama
36,980026,The Promised Land,da,4.5052,2023-10-05,7.677,602,2023.0,2020,History
10752,396943,The Captain's Daughter,ru,4.8114,1928-10-08,5.0,2,1928.0,1920,War
18,396943,The Captain's Daughter,ru,4.8114,1928-10-08,5.0,2,1928.0,1920,Drama
878,455839,Time Trap,en,4.6104,2017-05-19,6.321,1357,2017.0,2010,Science Fiction
12,455839,Time Trap,en,4.6104,2017-05-19,6.321,1357,2017.0,2010,Adventure
35,2976,Hairspray,en,4.3078,2007-07-19,6.666,2643,2007.0,2000,Comedy
10749,2976,Hairspray,en,4.3078,2007-07-19,6.666,2643,2007.0,2000,Romance
18,2976,Hairspray,en,4.3078,2007-07-19,6.666,2643,2007.0,2000,Drama
18,12117,Instinct,en,4.7453,1999-06-04,6.488,661,1999.0,1990,Drama
53,12117,Instinct,en,4.7453,1999-06-04,6.488,661,1999.0,1990,Thriller
27,516632,The Empty Man,en,5.3672,2020-10-22,6.146,1054,2020.0,2020,Horror
9648,516632,The Empty Man,en,5.3672,2020-10-22,6.146,1054,2020.0,2020,Mystery
18,427988,After the Dream,es,3.9358,1992-09-09,5.5,4,1992.0,1990,Drama
35,247806,Forgotten Things,lv,3.741,1982-01-03,9.0,1,1982.0,1980,Comedy
18,247806,Forgotten Things,lv,3.741,1982-01-03,9.0,1,1982.0,1980,Drama
80,732300,Criminals,ka,5.255,2015-08-01,5.5,2,2015.0,2010,Crime
35,732300,Criminals,ka,5.255,2015-08-01,5.5,2,2015.0,2010,Comedy
18,732300,Criminals,ka,5.255,2015-08-01,5.5,2,2015.0,2010,Drama
53,1147266,You Will Die in 6 Hours,ko,3.7914,2024-10-16,6.449,49,2024.0,2020,Thriller
9648,1147266,You Will Die in 6 Hours,ko,3.7914,2024-10-16,6.449,49,2024.0,2020,Mystery
18,826443,Ceviz Oynamaya Mı Geldin,tr,4.28,2007-03-22,4.0,2,2007.0,2000,Drama
10749,826443,Ceviz Oynamaya Mı Geldin,tr,4.28,2007-03-22,4.0,2,2007.0,2000,Romance
35,11638,Guess Who,en,5.2352,2005-03-25,6.01,1000,2005.0,2000,Comedy
10749,11638,Guess Who,en,5.2352,2005-03-25,6.01,1000,2005.0,2000,Romance
18,9587,Little Women,en,5.3995,1994-12-21,7.275,1358,1994.0,1990,Drama
10749,9587,Little Women,en,5.3995,1994-12-21,7.275,1358,1994.0,1990,Romance
27,28355,Case 39,en,5.4011,2009-08-13,6.319,2413,2009.0,2000,Horror
9648,28355,Case 39,en,5.4011,2009-08-13,6.319,2413,2009.0,2000,Mystery
53,28355,Case 39,en,5.4011,2009-08-13,6.319,2413,2009.0,2000,Thriller
80,108747,Love and Crime,ja,4.3492,1969-08-27,7.2,10,1969.0,1960,Crime
18,108747,Love and Crime,ja,4.3492,1969-08-27,7.2,10,1969.0,1960,Drama
27,108747,Love and Crime,ja,4.3492,1969-08-27,7.2,10,1969.0,1960,Horror
53,108747,Love and Crime,ja,4.3492,1969-08-27,7.2,10,1969.0,1960,Thriller
10749,1231924,Purpose of the MZ Sisters,ko,4.7167,2023-08-15,5.0,1,2023.0,2020,Romance
35,454992,The Spy Who Dumped Me,en,4.4192,2018-08-02,6.37,2385,2018.0,2010,Comedy
28,454992,The Spy Who Dumped Me,en,4.4192,2018-08-02,6.37,2385,2018.0,2010,Action
12,454992,The Spy Who Dumped Me,en,4.4192,2018-08-02,6.37,2385,2018.0,2010,Adventure
35,9788,Accepted,en,4.8114,2006-08-18,6.454,1822,2006.0,2000,Comedy
16,1107216,Pets on a Train,fr,4.2418,2025-07-02,7.075,67,2025.0,2020,Animation
35,1107216,Pets on a Train,fr,4.2418,2025-07-02,7.075,67,2025.0,2020,Comedy
12,1107216,Pets on a Train,fr,4.2418,2025-07-02,7.075,67,2025.0,2020,Adventure
53,1107216,Pets on a Train,fr,4.2418,2025-07-02,7.075,67,2025.0,2020,Thriller
10751,1107216,Pets on a Train,fr,4.2418,2025-07-02,7.075,67,2025.0,2020,Family
27,71668,Piranha 3DD,en,4.5981,2012-05-11,4.332,1165,2012.0,2010,Horror
53,71668,Piranha 3DD,en,4.5981,2012-05-11,4.332,1165,2012.0,2010,Thriller
35,71668,Piranha 3DD,en,4.5981,2012-05-11,4.332,1165,2012.0,2010,Comedy
53,462504,htr2b: Transformation,tr,3.8898,2012-12-28,7.2,5,2012.0,2010,Thriller
27,462504,htr2b: Transformation,tr,3.8898,2012-12-28,7.2,5,2012.0,2010,Horror
18,4836,Layer Cake,en,4.7434,2004-09-30,6.914,2409,2004.0,2000,Drama
53,4836,Layer Cake,en,4.7434,2004-09-30,6.914,2409,2004.0,2000,Thriller
80,4836,Layer Cake,en,4.7434,2004-09-30,6.914,2409,2004.0,2000,Crime
28,581387,Ashfall,ko,4.5026,2019-12-19,6.8,634,2019.0,2010,Action
12,581387,Ashfall,ko,4.5026,2019-12-19,6.8,634,2019.0,2010,Adventure
53,581387,Ashfall,ko,4.5026,2019-12-19,6.8,634,2019.0,2010,Thriller
10770,51482,Death Note Relight 1: Visions of a God,ja,4.9629,2007-08-31,7.895,396,2007.0,2000,TV Movie
80,51482,Death Note Relight 1: Visions of a God,ja,4.9629,2007-08-31,7.895,396,2007.0,2000,Crime
18,51482,Death Note Relight 1: Visions of a God,ja,4.9629,2007-08-31,7.895,396,2007.0,2000,Drama
14,51482,Death Note Relight 1: Visions of a God,ja,4.9629,2007-08-31,7.895,396,2007.0,2000,Fantasy
53,51482,Death Note Relight 1: Visions of a God,ja,4.9629,2007-08-31,7.895,396,2007.0,2000,Thriller
16,51482,Death Note Relight 1: Visions of a God,ja,4.9629,2007-08-31,7.895,396,2007.0,2000,Animation
18,1125,Dreamgirls,en,4.24,2006-12-25,6.7,1095,2006.0,2000,Drama
10402,1125,Dreamgirls,en,4.24,2006-12-25,6.7,1095,2006.0,2000,Music
80,1272166,Ballad of a Small Player,en,4.7905,2025-10-15,5.808,333,2025.0,2020,Crime
18,1272166,Ballad of a Small Player,en,4.7905,2025-10-15,5.808,333,2025.0,2020,Drama
28,5550,RoboCop 3,en,4.7431,1993-01-21,4.9,1469,1993.0,1990,Action
878,5550,RoboCop 3,en,4.7431,1993-01-21,4.9,1469,1993.0,1990,Science Fiction
53,5550,RoboCop 3,en,4.7431,1993-01-21,4.9,1469,1993.0,1990,Thriller
18,494864,Aadha Love,ne,4.8756,2017-06-09,7.0,1,2017.0,2010,Drama
28,97430,The Man with the Iron Fists,en,4.6452,2012-11-02,5.522,1229,2012.0,2010,Action
18,122705,The Yellow,es,4.8674,2008-08-14,5.0,1,2008.0,2000,Drama
10749,122705,The Yellow,es,4.8674,2008-08-14,5.0,1,2008.0,2000,Romance
35,772753,Secret Passion,ru,4.8671,2024-02-13,5.3,3,2024.0,2020,Comedy
35,50548,Storm,da,4.8667,2009-10-02,6.7,8,2009.0,2000,Comedy
18,50548,Storm,da,4.8667,2009-10-02,6.7,8,2009.0,2000,Drama
10751,50548,Storm,da,4.8667,2009-10-02,6.7,8,2009.0,2000,Family
10751,14873,The Jungle Book 2,en,4.8648,2003-02-07,5.9,1205,2003.0,2000,Family
16,14873,The Jungle Book 2,en,4.8648,2003-02-07,5.9,1205,2003.0,2000,Animation
12,14873,The Jungle Book 2,en,4.8648,2003-02-07,5.9,1205,2003.0,2000,Adventure
28,17467,Riki-Oh: The Story of Ricky,cn,4.8645,1991-10-05,6.879,375,1991.0,1990,Action
878,17467,Riki-Oh: The Story of Ricky,cn,4.8645,1991-10-05,6.879,375,1991.0,1990,Science Fiction
27,17467,Riki-Oh: The Story of Ricky,cn,4.8645,1991-10-05,6.879,375,1991.0,1990,Horror
12,395014,Time to Mature,en,4.8644,1976-04-28,7.0,2,1976.0,1970,Adventure
10751,395014,Time to Mature,en,4.8644,1976-04-28,7.0,2,1976.0,1970,Family
10749,9058,Only You,en,4.8638,1994-03-04,6.7,577,1994.0,1990,Romance
35,9058,Only You,en,4.8638,1994-03-04,6.7,577,1994.0,1990,Comedy
18,311098,On the Wings of Dreams,bn,4.8634,2007-01-29,6.0,4,2007.0,2000,Drama
